Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol h?e	vol.depol 532	error vol.depol 	partdepolh?e	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
7.749904	0.069581	0.010437	0.027322	0.004098	0.013317	0.001998	-28.072077	6.014557	58.649874	7.472314	-403.442708	-105.517667	2146.653629	422.471851	NaN	NaN	2.310906	1.211832	1.036739	0.317286	7.749904	0.007192	0.000719	7.749904	0.053704	0.00537	7488.40332	249.055664	37464.84375	7.749904	0.007588	0.000759	7.749904	0.045603	0.00456	0	0	7.749904	0.095148	0.000014	63.124521	0.037136	663.432204	402.783447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.749904	0.313248	NaN	10.671959	0.038376	34.068683	0	0.003531	0.000662	0.00004
7.757376	0.092143	0.013821	0.027005	0.004051	0.012411	0.001862	1.971697	6.578238	49.773442	7.482742	21.398173	71.463539	1843.150198	391.429407	-7.981166	-6.981166	3.03402	1.591031	1.121548	0.343241	7.757376	0.007221	0.000722	7.757376	0.05573	0.005573	7495.874512	249.011017	37424.6875	7.757376	0.007541	0.000754	7.757376	0.043143	0.004314	0	0	7.757376	0.052027	0.000008	-71.655143	0.03706	-1377.266227	-741.678145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.757376	0.393068	NaN	-10.358967	0.038536	-26.354147	0	0.003528	0.000662	0.00004
7.764847	0.084313	0.012647	0.029321	0.004398	0.011702	0.001755	11.269282	6.616163	42.83694	7.467824	133.659592	80.991874	1460.958048	335.993167	-3.300953	-2.300953	2.611036	1.369219	1.325135	0.405547	7.764847	0.007205	0.000721	7.764847	0.056318	0.005632	7503.346191	248.96637	37384.52734	7.764847	0.007562	0.000756	7.764847	0.043329	0.004333	0	0	7.764847	0.05673	0.000009	-125.586464	0.036669	-2213.774978	-726.695027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.764847	0.408965	NaN	-142.87767	0.038942	-349.363851	0	0.003524	0.000661	0.00004
7.772319	0.071422	0.010713	0.029194	0.004379	0.012372	0.001856	36.090214	6.451348	27.25476	7.5464	505.31127	117.91605	933.571899	293.985656	0.69413	1.69413	2.21157	1.159741	1.238545	0.379047	7.772319	0.007149	0.000715	7.772319	0.055559	0.005556	7510.817383	248.921722	37344.37109	7.772319	0.007566	0.000757	7.772319	0.042882	0.004288	0	0	7.772319	0.067642	0.00001	-118.209466	0.036627	-1747.585186	-601.60308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.772319	0.40295	NaN	-103.476846	0.038864	-256.798214	0	0.003521	0.000661	0.00004
7.77979	0.088491	0.013274	0.028172	0.004226	0.012227	0.001834	32.616804	6.446112	5.902841	7.455721	368.590024	91.450642	209.52662	266.507161	4.225674	5.225674	2.829387	1.483722	1.204221	0.368542	7.77979	0.007279	0.000728	7.77979	0.060829	0.006083	7518.289062	248.877075	37304.21094	7.77979	0.007549	0.000755	7.77979	0.041956	0.004196	0	0	7.77979	0.08287	0.000012	-111.032289	0.036698	-1339.843626	-486.309839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77979	0.443839	NaN	-40.709615	0.039422	-91.721626	0	0.003518	0.00066	0.00004
7.787262	0.085928	0.012889	0.020543	0.003081	0.011787	0.001768	48.778262	6.370394	-10.004955	7.590004	567.665321	112.901354	-487.029484	-376.625654	NaN	NaN	3.537469	1.855038	0.801471	0.245284	7.787262	0.007408	0.000741	7.787262	0.066298	0.00663	7525.760254	248.832428	37264.05469	7.787262	0.007459	0.000746	7.787262	0.038543	0.003854	0	0	7.787262	0.07893	0.000012	-43.989965	0.0371	-557.330369	-477.412145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.787262	0.459832	NaN	56.146509	0.038486	122.102194	0	0.003515	0.000659	0.00004
7.794733	0.097353	0.014603	0.019512	0.002927	0.01138	0.001707	54.387731	6.310729	-6.278654	7.554313	558.663658	105.94519	-321.785833	-390.161545	NaN	NaN	3.973349	2.083612	0.777837	0.238051	7.794733	0.007369	0.000737	7.794733	0.066416	0.006642	7533.231934	248.787781	37223.89844	7.794733	0.007482	0.000748	7.794733	0.03925	0.003925	0	0	7.794733	0.047211	0.000007	84.688363	0.036752	1793.816631	823.65328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.794733	0.522086	NaN	93.072318	0.038855	178.270186	0	0.003512	0.000659	0.00004
7.802204	0.098489	0.014773	0.023395	0.003509	0.010769	0.001615	61.297564	6.293936	-4.494495	7.574954	622.377733	113.133918	-192.114728	-325.067127	NaN	NaN	3.553377	1.86338	1.11935	0.342568	7.802204	0.007333	0.000733	7.802204	0.066557	0.006656	7540.703613	248.743134	37183.73828	7.802204	0.007418	0.000742	7.802204	0.037017	0.003702	0	0	7.802204	0.085482	0.000013	149.231474	0.037003	1745.773286	505.9201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.802204	0.548009	NaN	169.3888	0.037833	309.098299	0	0.003509	0.000658	0.00004
7.809676	0.095994	0.014399	0.022114	0.003317	0.011776	0.001766	55.272557	6.295755	-15.997677	7.445494	575.789102	108.447364	-723.411879	-353.738301	NaN	NaN	3.629115	1.903097	0.909149	0.278238	7.809676	0.007411	0.000741	7.809676	0.070808	0.007081	7548.174805	248.698486	37143.58203	7.809676	0.007427	0.000743	7.809676	0.03732	0.003732	0	0	7.809676	0.090827	0.000014	149.45156	0.036967	1645.455296	475.993212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.809676	0.564957	NaN	208.510674	0.037069	369.073563	0	0.003506	0.000658	0.00004
7.817147	0.082202	0.01233	0.024451	0.003668	0.010781	0.001617	51.301218	6.343839	-33.518798	7.30938	624.088382	121.322945	-1370.866585	-362.836253	NaN	NaN	2.997373	1.571813	1.181426	0.361566	7.817147	0.007572	0.000757	7.817147	0.078286	0.007829	7555.646484	248.653839	37103.42188	7.817147	0.007412	0.000741	7.817147	0.036757	0.003676	0	0	7.817147	0.082542	0.000012	212.535685	0.037169	2574.863812	593.251838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.817147	0.563208	NaN	275.12581	0.035929	488.49796	0	0.003502	0.000657	0.00004
7.824619	0.093741	0.014061	0.020554	0.003083	0.011207	0.001681	43.427372	6.36792	-37.235739	7.336182	463.269235	97.177795	-1811.608248	-448.594742	NaN	NaN	3.751264	1.967151	0.875002	0.267787	7.824619	0.007542	0.000754	7.824619	0.078304	0.00783	7563.117676	248.609192	37063.26563	7.824619	0.007318	0.000732	7.824619	0.033677	0.003368	0	0	7.824619	0.117347	0.000018	66.797364	0.038004	569.229387	334.928765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.824619	0.544295	NaN	320.212608	0.034958	588.30758	0	0.003499	0.000657	0.00004
7.83209	0.094421	0.014163	0.021215	0.003182	0.009364	0.001405	18.57194	6.310007	-29.459062	7.383778	196.692327	73.051287	-1388.573218	-405.603909	NaN	NaN	3.690845	1.935468	1.179869	0.361089	7.83209	0.007578	0.000758	7.83209	0.080896	0.00809	7570.589355	248.56871	37025.40234	7.83209	0.007239	0.000724	7.83209	0.030906	0.003091	0	0	7.83209	0.116704	0.000018	-58.776304	0.038239	-503.634844	-336.251022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83209	0.544117	NaN	248.589211	0.03532	456.867181	0	0.003496	0.000656	0.00004
7.839562	0.094881	0.014232	0.023513	0.003527	0.008456	0.001268	31.512265	6.333847	-43.875183	7.281606	332.12311	83.295712	-1866.011234	-417.433565	NaN	NaN	3.448682	1.808478	1.475376	0.451527	7.839562	0.007396	0.00074	7.839562	0.075085	0.007509	7578.060547	248.531387	36989.26953	7.839562	0.007226	0.000723	7.839562	0.030316	0.003032	0	0	7.839562	0.081042	0.000012	-181.765149	0.040063	-2242.853433	-597.968216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.839562	0.462644	NaN	321.165424	0.033993	694.195974	0	0.003493	0.000655	0.00004
7.847033	0.102341	0.015351	0.02308	0.003462	0.009813	0.001472	49.595275	6.565487	-50.412279	7.252527	484.608999	96.951854	-2184.2548	-453.972743	NaN	NaN	3.681715	1.93068	1.233912	0.377629	7.847033	0.007284	0.000728	7.847033	0.071534	0.007153	7585.532227	248.494049	36953.13672	7.847033	0.007182	0.000718	7.847033	0.028678	0.002868	0	0	7.847033	0.076888	0.000012	-175.785029	0.039938	-2286.243394	-622.430105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.847033	0.392642	NaN	393.741311	0.034388	1002.800505	0	0.00349	0.000655	0.00004
7.854505	0.086375	0.012956	0.020665	0.0031	0.009327	0.001399	51.482068	6.558132	-36.824534	7.198416	596.029211	117.294217	-1781.97252	-439.074438	NaN	NaN	3.535636	1.854077	1.147689	0.351241	7.854505	0.00729	0.000729	7.854505	0.072647	0.007265	7593.003418	248.456711	36917.00391	7.854505	0.007222	0.000722	7.854505	0.029854	0.002985	0	0	7.854505	0.084045	0.000013	-185.618217	0.040064	-2208.550743	-580.508956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.854505	0.301671	NaN	479.469812	0.034607	1589.379967	0	0.003488	0.000654	0.00004
7.861976	0.082098	0.012315	0.019497	0.002924	0.010754	0.001613	51.231645	6.55232	-39.294841	7.195273	624.03082	123.010668	-2015.466956	-477.070975	NaN	NaN	3.553966	1.863689	0.858296	0.262674	7.861976	0.007271	0.000727	7.861976	0.072712	0.007271	7600.475098	248.419373	36880.87109	7.861976	0.007299	0.00073	7.861976	0.032221	0.003222	0	0	7.861976	0.084685	0.000013	-113.344343	0.0405	-1338.421526	-518.670453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.861976	0.286023	NaN	446.830752	0.035146	1562.218401	0	0.003485	0.000654	0.00004
7.869448	0.090942	0.013641	0.019667	0.00295	0.010433	0.001565	40.856639	6.5145	-38.720448	7.188097	449.259173	98.349381	-1968.788779	-469.887352	NaN	NaN	3.78536	1.985031	0.914625	0.279913	7.869448	0.007299	0.00073	7.869448	0.074723	0.007472	7607.946289	248.38205	36844.73828	7.869448	0.007247	0.000725	7.869448	0.030303	0.00303	0	0	7.869448	0.064862	0.00001	-105.218112	0.040454	-1622.190493	-669.480231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.869448	0.305455	NaN	458.3157	0.03508	1500.434504	0	0.003482	0.000653	0.00004
7.876919	0.123915	0.018587	0.018452	0.002768	0.011385	0.001708	40.003023	6.508762	-43.796657	7.174721	322.825063	71.441036	-2373.600101	-527.220558	NaN	NaN	4.707859	2.468787	0.696635	0.213199	7.876919	0.007313	0.000731	7.876919	0.07652	0.007652	7615.417969	248.344711	36808.60547	7.876919	0.007102	0.00071	7.876919	0.025428	0.002543	0	0	7.876919	0.095254	0.000014	-97.113066	0.04052	-1019.518563	-452.045484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.876919	0.182003	NaN	469.794511	0.03491	2581.243661	0	0.003479	0.000653	0.00004
7.884391	0.130382	0.019557	0.018148	0.002722	0.012412	0.001862	33.061143	6.514007	-45.231248	7.169427	253.57151	62.791833	-2492.381384	-543.911459	NaN	NaN	4.874643	2.556248	0.548044	0.167724	7.884391	0.007305	0.000731	7.884391	0.077397	0.00774	7622.889648	248.307373	36772.47266	7.884391	0.007068	0.000707	7.884391	0.024184	0.002418	0	0	7.884391	0.160836	0.000024	-129.43811	0.039931	-804.784315	-276.063234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.884391	0.21585	NaN	447.183984	0.035043	2071.738935	0	0.003476	0.000652	0.000039
7.891862	0.138102	0.020715	0.019399	0.00291	0.011011	0.001652	39.242465	6.504761	-44.780683	7.162224	284.154636	63.523519	-2308.445092	-506.180555	NaN	NaN	4.852086	2.544419	0.816957	0.250023	7.891862	0.007241	0.000724	7.891862	0.075165	0.007516	7630.36084	248.270035	36736.33984	7.891862	0.006998	0.0007	7.891862	0.02184	0.002184	0	0	7.891862	0.139959	0.000021	-129.239427	0.039893	-923.411873	-316.905746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.891862	0.238014	NaN	364.708377	0.034949	1532.300101	0	0.003473	0.000652	0.000039
7.899333	0.141737	0.021261	0.018326	0.002749	0.01089	0.001633	45.313313	6.440546	-33.268218	7.282187	319.699679	66.064195	-1815.394158	-481.727226	NaN	NaN	5.05697	2.651859	0.75091	0.22981	7.899333	0.007323	0.000732	7.899333	0.079332	0.007933	7637.83252	248.232712	36700.20703	7.899333	0.006872	0.000687	7.899333	0.017815	0.001782	0	0	7.899333	0.116487	0.000017	-129.041234	0.039855	-1107.775882	-380.357528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.899333	0.166363	NaN	340.434192	0.035066	2046.328057	0	0.00347	0.000651	0.000039
7.906805	0.123691	0.018554	0.020368	0.003055	0.011413	0.001712	51.144125	6.376235	-33.76185	7.274685	413.483951	80.648541	-1657.600236	-435.187353	NaN	NaN	4.459108	2.338342	0.835591	0.255726	7.906805	0.007256	0.000726	7.906805	0.076631	0.007663	7645.303711	248.195374	36664.07422	7.906805	0.006888	0.000689	7.906805	0.018193	0.001819	0	0	7.906805	0.115086	0.000017	-128.843353	0.039817	-1119.538192	-384.578334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.906805	0.177524	NaN	256.296852	0.034873	1443.728575	0	0.003467	0.000651	0.000039
7.914276	0.130178	0.019527	0.018931	0.00284	0.012386	0.001858	66.881893	6.172291	-27.78742	7.314907	513.770744	90.48316	-1467.819463	-444.722818	NaN	NaN	4.766325	2.499446	0.612048	0.187312	7.914276	0.007431	0.000743	7.914276	0.084507	0.008451	7652.775391	248.158035	36627.94141	7.914276	0.006819	0.000682	7.914276	0.016044	0.001604	0	0	7.914276	0.095417	0.000014	-288.553777	0.040414	-3024.14212	-620.623027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.914276	0.111042	NaN	172.159187	0.035852	1550.400592	0	0.003464	0.00065	0.000039
7.921748	0.103808	0.015571	0.016695	0.002504	0.011087	0.001663	72.902497	6.068109	-27.906	7.306912	702.283075	120.47425	-1671.562738	-504.414031	NaN	NaN	4.517535	2.368981	0.590568	0.180739	7.921748	0.007375	0.000737	7.921748	0.082603	0.00826	7660.246582	248.120697	36591.80859	7.921748	0.00694	0.000694	7.921748	0.019604	0.00196	0	0	7.921748	0.08512	0.000013	-348.655379	0.040723	-4096.041129	-778.700408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.921748	0.138766	NaN	123.795099	0.036149	892.113537	0	0.003461	0.000649	0.000039
7.929219	0.123883	0.018583	0.013293	0.001994	0.010721	0.001608	68.377661	5.988587	-28.82853	7.305332	551.951391	95.871968	-2168.722689	-638.631859	NaN	NaN	5.517855	2.893546	0.310259	0.094952	7.929219	0.007345	0.000734	7.929219	0.081676	0.008168	7667.718262	248.083374	36555.67578	7.929219	0.006834	0.000683	7.929219	0.016344	0.001634	0	0	7.929219	0.079911	0.000012	-345.529052	0.040688	-4323.945892	-824.577392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.929219	0.103778	NaN	169.370878	0.035941	1632.053425	0	0.003459	0.000649	0.000039
7.936691	0.117816	0.017672	0.016646	0.002497	0.00964	0.001446	75.443995	5.962171	-47.75146	7.026667	640.353701	108.568546	-2868.668724	-602.784815	NaN	NaN	4.837674	2.536862	0.788041	0.241174	7.936691	0.007383	0.000738	7.936691	0.083774	0.008377	7675.189453	248.046036	36519.54688	7.936691	0.006965	0.000697	7.936691	0.02016	0.002016	0	0	7.936691	0.094761	0.000014	-342.733075	0.040653	-3616.812498	-691.649469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.936691	0.034088	NaN	238.318121	0.036393	6991.195182	0	0.003456	0.000648	0.000039
7.944162	0.121062	0.018159	0.016653	0.002498	0.009822	0.001473	72.685297	5.956203	-43.920412	7.015322	600.399129	102.62259	-2637.383788	-577.900388	NaN	NaN	4.903787	2.571531	0.761747	0.233127	7.944162	0.00746	0.000746	7.944162	0.087787	0.008779	7682.661133	248.008698	36483.41016	7.944162	0.007055	0.000705	7.944162	0.022644	0.002264	0	0	7.944162	0.053758	0.000008	-336.407713	0.040536	-6257.845046	-1204.042168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.944162	0.041819	NaN	221.281225	0.036315	5291.341227	0	0.003453	0.000648	0.000039
7.951634	0.113536	0.01703	0.01134	0.001701	0.009226	0.001384	71.333192	5.955427	-32.228402	6.948382	628.289175	107.857609	-2841.995316	-746.43666	NaN	NaN	5.695002	2.986442	0.297682	0.091103	7.951634	0.00751	0.000751	7.951634	0.090585	0.009058	7690.132812	247.971359	36447.27734	7.951634	0.007081	0.000708	7.951634	0.02327	0.002327	0	0	7.951634	0.049467	0.000007	-264.873961	0.040062	-5354.611538	-1140.630738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.951634	0.089814	NaN	183.350617	0.036087	2041.447525	0	0.00345	0.000647	0.000039
7.959105	0.137568	0.020635	0.012352	0.001853	0.007194	0.001079	78.516285	6.034958	-23.790709	7.008155	570.746426	96.197178	-1925.987255	-636.667979	NaN	NaN	5.958237	3.124481	0.780006	0.238714	7.959105	0.007544	0.000754	7.959105	0.092838	0.009284	7697.604004	247.934036	36411.14453	7.959105	0.007033	0.000703	7.959105	0.021705	0.00217	0	0	7.959105	0.044415	0.000007	-228.579499	0.039639	-5146.410941	-1180.012448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.959105	0.145378	NaN	129.086662	0.036424	887.93832	0	0.003447	0.000647	0.000039
7.966577	0.143126	0.021469	0.009637	0.001445	0.008021	0.001203	63.603392	6.067209	-21.430236	6.988868	444.387602	78.995438	-2223.853936	-798.284423	NaN	NaN	6.669944	3.497698	0.264682	0.081004	7.966577	0.007537	0.000754	7.966577	0.093786	0.009379	7705.075684	247.896698	36375.01172	7.966577	0.007109	0.000711	7.966577	0.023666	0.002367	0	0	7.966577	0.023099	0.000003	-249.99314	0.039976	-10822.82273	-2372.911896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.966577	0.126569	NaN	74.780336	0.036408	590.825939	0	0.003444	0.000646	0.000039
7.974048	0.164669	0.0247	0.008445	0.001267	0.008736	0.00131	63.977922	6.064142	6.37166	7.179069	388.524679	68.938972	754.474845	857.581193	5.702179	6.702179	7.34278	3.850531	-0.048926	-0.014973	7.974048	0.007529	0.000753	7.974048	0.094402	0.00944	7712.546875	247.85936	36338.87891	7.974048	0.007081	0.000708	7.974048	0.022658	0.002266	0	0	7.974048	0.042049	0.000006	-270.135949	0.040009	-6424.246256	-1354.21327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.974048	0.293438	NaN	93.090464	0.036618	317.240831	0	0.003441	0.000646	0.000039
7.98152	0.174163	0.026124	0.006397	0.00096	0.009626	0.001444	66.654432	6.074027	-1.401929	7.224491	382.713038	67.170394	-219.142104	-1129.772462	NaN	NaN	8.167855	4.283198	-0.589421	-0.180388	7.98152	0.007511	0.000751	7.98152	0.094418	0.009442	7720.018555	247.822021	36302.74609	7.98152	0.007109	0.000711	7.98152	0.023219	0.002322	0	0	7.98152	0.051268	0.000008	-377.6597	0.039854	-7366.453514	-1351.026149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98152	0.30956	NaN	34.264278	0.036582	110.687059	0	0.003438	0.000645	0.000039
7.988991	0.177031	0.026555	0.007705	0.001156	0.01098	0.001647	60.632812	6.07736	19.328708	7.266683	342.497868	61.788829	2508.589167	1015.407236	2.826136	3.826136	7.74847	4.063274	-0.510976	-0.15638	7.988991	0.007523	0.000752	7.988991	0.096573	0.009657	7727.489746	247.784698	36266.61719	7.988991	0.007118	0.000712	7.988991	0.023268	0.002327	0	0	7.988991	0.039858	0.000006	-361.50001	0.040062	-9069.663683	-1691.471299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.988991	0.36597	NaN	32.273645	0.036516	88.186536	0	0.003435	0.000645	0.000039
7.996462	0.172101	0.025815	0.005665	0.00085	0.011606	0.001741	37.372715	6.129936	34.636559	7.171273	217.155557	48.266757	6114.316604	1563.245406	0.187951	1.187951	8.439032	4.425403	-1.034785	-0.316687	7.996462	0.007584	0.000758	7.996462	0.101809	0.010181	7734.961426	247.74736	36230.48047	7.996462	0.007083	0.000708	7.996462	0.022123	0.002212	0	0	7.996462	0.050226	0.000008	-411.412978	0.039604	-8191.230104	-1459.939973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.996462	0.461802	NaN	85.840531	0.036926	185.881645	0	0.003432	0.000644	0.000039
8.003934	0.185603	0.02784	0.001689	0.000253	0.010667	0.0016	34.686356	6.094574	16.334678	7.230529	186.885133	43.175048	9671.931099	4520.405955	1.861578	2.861578	11.617421	6.09214	-2.659021	-0.813772	8.003934	0.00767	0.000767	8.003934	0.108554	0.010855	7742.432617	247.710022	36194.35156	8.003934	0.007057	0.000706	8.003934	0.021249	0.002125	0	0	8.003934	0.05715	0.000009	-436.958848	0.039414	-7645.87389	-1338.269799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.003934	0.534561	NaN	-39.800077	0.036687	-74.453754	0	0.00343	0.000643	0.000039
8.011405	0.163321	0.024498	0.001429	0.000214	0.011429	0.001714	32.479468	6.10701	36.037823	6.955097	198.868656	47.833629	25215.96381	6163.579425	-0.256995	0.743005	11.714032	6.142802	-2.999474	-0.917965	8.011405	0.007591	0.000759	8.011405	0.106811	0.010681	7749.904297	247.672684	36158.21484	8.011405	0.007121	0.000712	8.011405	0.022794	0.002279	0	0	8.011405	0.055755	0.000008	-426.585152	0.039399	-7651.038902	-1347.756456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.011405	0.600488	NaN	-14.706134	0.036953	-24.49029	0	0.003427	0.000643	0.000039
8.018877	0.173802	0.02607	0.003393	0.000509	0.010277	0.001542	16.091618	6.014183	26.847569	7.025289	92.585971	37.286556	7911.8786	2386.357717	-1.265375	-0.265375	9.730176	5.102474	-1.598693	-0.489267	8.018877	0.007514	0.000751	8.018877	0.105516	0.010552	7757.375488	247.635361	36122.08594	8.018877	0.007041	0.000704	8.018877	0.020523	0.002052	0	0	8.018877	0.056165	0.000008	-452.241788	0.039409	-8052.056167	-1396.835896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.018877	0.436412	NaN	-49.722915	0.037225	-113.93576	0	0.003424	0.000642	0.000039
8.026348	0.171044	0.025657	0.006548	0.000982	0.009567	0.001435	16.276786	6.005817	40.153101	6.945176	95.161596	37.903313	6132.459476	1404.02137	-2.232144	-1.232144	8.065779	4.22967	-0.547101	-0.167436	8.026348	0.007445	0.000744	8.026348	0.104949	0.010495	7764.847168	247.598022	36085.95313	8.026348	0.007061	0.000706	8.026348	0.020962	0.002096	0	0	8.026348	0.041321	0.000006	-502.153269	0.039587	-12152.57827	-2059.312527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.026348	0.586465	NaN	-104.008917	0.036774	-177.348768	0	0.003421	0.000642	0.000039
8.03382	0.171366	0.025705	0.006089	0.000913	0.009882	0.001482	-10.885848	6.149778	19.240396	6.968453	-63.523976	-37.13027	3159.789963	1238.674324	NaN	NaN	8.249896	4.32622	-0.698587	-0.213797	8.03382	0.007285	0.000728	8.03382	0.099761	0.009976	7772.318848	247.560684	36049.81641	8.03382	0.007012	0.000701	8.03382	0.019584	0.001958	0	0	8.03382	0.054814	0.000008	-587.988831	0.039041	-10727.01801	-1759.640619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03382	0.592757	NaN	-57.929729	0.037179	-97.729357	0	0.003418	0.000641	0.000039
8.041291	0.145971	0.021896	0.005975	0.000896	0.009199	0.00138	-20.229063	6.221146	12.454737	7.054415	-138.582567	-47.418289	2084.628319	1221.445869	NaN	NaN	7.900361	4.142925	-0.622635	-0.190552	8.041291	0.007114	0.000711	8.041291	0.093484	0.009348	7779.790039	247.523346	36013.6875	8.041291	0.007046	0.000705	8.041291	0.020351	0.002035	0	0	8.041291	0.053452	0.000008	-638.626556	0.038463	-11947.75116	-1931.230373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.041291	0.717356	NaN	-151.154611	0.036781	-210.710701	0	0.003415	0.000641	0.000039
8.048763	0.148851	0.022328	0.007248	0.001087	0.009541	0.001431	-13.29027	6.270367	26.244736	6.97246	-89.285465	-44.202751	3621.115594	1104.772504	NaN	NaN	7.471134	3.917839	-0.396571	-0.121367	8.048763	0.00706	0.000706	8.048763	0.093007	0.009301	7787.261719	247.486023	35977.55078	8.048763	0.007051	0.000705	8.048763	0.020433	0.002043	0	0	8.048763	0.080047	0.000012	-727.046159	0.037773	-9082.788546	-1441.825743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.048763	0.832139	NaN	-214.453532	0.036868	-257.713703	0	0.003412	0.00064	0.000039
8.056234	0.123894	0.018584	0.002626	0.000394	0.008073	0.001211	-13.54838	6.266099	16.918864	7.056804	-109.354784	-53.169866	6442.140477	2855.47266	NaN	NaN	9.526852	4.995852	-1.620148	-0.495833	8.056234	0.007034	0.000703	8.056234	0.092869	0.009287	7794.73291	247.448685	35941.42188	8.056234	0.007239	0.000724	8.056234	0.025205	0.002521	0	0	8.056234	0.057364	0.000009	-778.407002	0.037831	-13569.72232	-2139.633885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.056234	0.839628	NaN	-288.578916	0.037022	-343.698513	0	0.003409	0.00064	0.000039
8.063706	0.122303	0.018345	0.004117	0.000617	0.00844	0.001266	-14.610138	6.263981	5.18057	6.96951	-119.458375	-54.260901	1258.461261	1703.520799	NaN	NaN	8.383837	4.396458	-1.035768	-0.316988	8.063706	0.006882	0.000688	8.063706	0.084663	0.008466	7802.20459	247.411346	35905.28906	8.063706	0.007209	0.000721	8.063706	0.024401	0.00244	0	0	8.063706	0.046088	0.000007	-701.868937	0.037636	-15228.90591	-2425.908923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.063706	0.825703	NaN	-270.165625	0.037249	-327.194598	0	0.003406	0.000639	0.000039
